value,script,spent_by,addresses,script_type
739707,76a91454af3637b5ce59b6fea8c0b0c10b55bf15d71f4288ac,,['18imf3StcRrX9ZWxS6P7bKs51NAvXA7CiF'],pay-to-pubkey-hash
347743,76a91452156cb6ec28b5f36534280114e68e66c6896bd788ac,10b06d9d11f95280ed72a61b164275e5abe1b9ada1fd45467f0edb2577fa1fb0,['18V25LqUoUSJjEtu6uovqiiA4uk2rCaXFA'],pay-to-pubkey-hash
1150723,76a914e208635d072873d59dea62ffb4af642b958ac1ed88ac,6782b7313a7b388dba7b24c34aca070ed5669a3ad776dba5e081abbe7939e1a7,['1Mc9mAxj3xfHp4aTzZK9uPEPh95saiEvGK'],pay-to-pubkey-hash
1836482,76a914fd89677a6ce6b4524077b75d35c35f7efe1d192688ac,9bb373f299d88443c55678adf9d8e17d6f52f6ec915a2fea20961156625ce36b,['1Q7aZYcjCX62JBgnpR15uxeebvfXQeJpHy'],pay-to-pubkey-hash
1440720,76a914dda1b88baed88231b5898e32c5457e4f4eb5b00f88ac,7e7ed4ef898b5c3a889f0d67eb846a492179f301a26bd62d39523c646c7abf4a,['1MCt4xau1BkXbPQoLe2rE8h3fRzuK32Gyq'],pay-to-pubkey-hash
733351,76a9141b51b3604edf971973eee0dd4232e2f5f8e85d9488ac,c295418dfe5d1bc324b392ba83835f9ac2f4e4d7add4e7798904f4acf9212aa3,['13VT7qt47FWHwtM4szhPcQ97ipsxVNTjxU'],pay-to-pubkey-hash
1049418,76a914ae377310e03bfce411a0cbf9f776afe55b14052788ac,86c16bfddf3cb3406204e78a5c9cfa49b1a9ba9add59f93d34ce3b6e09234829,['1GtB15PUNB6cHupnznRpLmg1Jv4DYx8Kj4'],pay-to-pubkey-hash
1340146,76a91430e1610b60f0259b19cab7aa4f57ebd4a540269388ac,6f4789ba49311f0547a97e04bcef3ed4833b7a17ecf5bac30c5a56c507ed9ba9,['15TTRpcNtW5L6noW2dBWUtHYsVrBEY2MNx'],pay-to-pubkey-hash
816036,76a91487506828f0eb8e0217b80fab27b5e199c1c0c8ac88ac,e1f57aded08c70e5790ffe25de3d16362692b4f73f539116f722056f32c211b9,['1DLUYfZ4mgATi8JTA34AzzGaByjr4DE8Uu'],pay-to-pubkey-hash
7218665,76a9145985a8bc5ccff8c7c72829807bc416f7aebd020588ac,bf1dc8da6999da46cfa2ba23231ca881a1829b58f0f928639bd8e9c506a5793c,['19AMFsZH9Qih5kSXCjcDp72LruPb8AXU9A'],pay-to-pubkey-hash
2091317,76a91470dfba96654ce7a648a9a25587318ebc1f579f0e88ac,ff5a3fad4a2b271cd671644f97ab59092afa118f2ad9e38e874ddc0aad134d37,['1BHphSSEvQErQFZ2rj5xTHjSyNAMUbFYb7'],pay-to-pubkey-hash
6290764,76a914a0e6d4641c182c73b52f71484e5e1c144c595d6688ac,e0a253e474ed0d02b49282b4e9d392377ca534bee9ea1f00810b6b3401109b51,['1Ffme24Z2CBCxtSguxq3zBv7F5fBJGCUGW'],pay-to-pubkey-hash
1405566,76a91492e05e7bff2bc5d643fcc38c06463fd7ff36de0d88ac,3d3baff119647cc9d701e4799a4f349bf593c7c434154101b84090e611ce7a40,['1EPcSSmFbBkhjxNuixVvCHMTGKFwhdzv9N'],pay-to-pubkey-hash
382359,76a91419ec6b8815e35ae49e97cc70b8989a03fea6bc3a88ac,720f889105a868284a31e55d709412a3ac2dbaef26f3ed4f4ecc4ca6bad6a020,['13N57Yp6xnbBpcJUwmbqGMEiWF9hC3EM8M'],pay-to-pubkey-hash
1996538,76a91468033294ca565922094b21d879f50d18abc3901f88ac,93ef2424f753c723ff28e3c5bb7050b4cf03f5fca846938a7a9e3eebbe34f195,['1AUy786UGqEecjLhHdWX6nhWe3DjqBuKiM'],pay-to-pubkey-hash
657192,76a914a84349b1925dedc5c6fe95c0d18e8aaa11de6b2b88ac,5a2f84accfe99a6fac7a82e9b3d14654ec2839664391c9fe7f53ddfe53340889,['1GLh8UHPE4JExACz4fvS31D2nspwRws8Xj'],pay-to-pubkey-hash
2781816,76a914ec573c7a5bdd61521470a6affa36e6a34159fae888ac,e1ab06703ccbe315cd21707fd84a8b0b788abd0773286a10d16aa9c636753154,['1NYeyZ34kdxLESNQwJeVZSBaqN9a9hjB8h'],pay-to-pubkey-hash
1574015,76a91437cb719627f7e1ffce25004802237c2d8f6720a888ac,86c16bfddf3cb3406204e78a5c9cfa49b1a9ba9add59f93d34ce3b6e09234829,['1661t4rzNk1EtX2DhUS2iXkxB7JrxVguZM'],pay-to-pubkey-hash
2228003,76a914a93ab0556605f7b9c2cc1d21c22c8c6592e331ef88ac,12c01a53a2a1cbade8f46b9c146c60496b74bc14f5be40a60b9c9fd234eb3c2c,['1GRoWBxMCPtySxKn6qUPooqojbC7QGEeUz'],pay-to-pubkey-hash
1085185,76a91469afaa235c33c60feda9e60f194bb4caab68441b88ac,54ba82c11f715d0352c0d005feb2965f73ceee44b6c3c9e78ea2507156f36788,['1AdpPXu4zAE7V82E13EiZpHU8X3pJ48KKC'],pay-to-pubkey-hash
787075,76a9141f9c4701d1a3496ae38cb4563d0fb673235d873f88ac,954fe874f51479cf1fe592c44707a61f0d0173ea2cada46db2b51a5e31f2c134,['13t9AHkmukXQRgGiBw8vWMTJNYSaWNzNQb'],pay-to-pubkey-hash
561274,76a91403d232a2a83f5db0f1385df0ab4fa5c1175aa62188ac,fba81c07d9e317b7fcc70312f3457f63ddc38505dfa061282d43bbe5dbf34b84,['1MCqNi7JJG3YcdZmbvTGBzdZ7W8V1kqMZ'],pay-to-pubkey-hash
886895,76a9140c7ce217ad1bcf9beafb7e0fbbda9ed9477a6b1b88ac,0b2c9231c824006dd9f22134b8f7f408da751bf1b6f0f093f0d6c19b717ed6f7,['1292iLYfCr2FZXy799v1wrHBQE8MA7sbJf'],pay-to-pubkey-hash
1052028,76a9143ce68bf518b3232fbdebc273382472b14e51bd4788ac,,['16Z1jBCxBu83pkDDW6WyxY4z6NaDnfvHoK'],pay-to-pubkey-hash
555492,76a914fbc426eb776846d8113d97ddd1ca12c6597be74888ac,d09a8a118e4cce16ff5d21bf298f728d168c8edc32b1b6f95b8cca54667b034a,['1PxDb2pmMEX47UD7QfRyz5rSZTrN4o6Kq5'],pay-to-pubkey-hash
9980686,76a91493b2975e91300b7a9930c0e51a39dd78a186963388ac,c1b2534a7e19e0b07b660e41d93d1ca9f3622a80dbccb164cbd52eaad7a0f13c,['1ETxGwUWq1JNa4U7FGaipmMGf7ow3CFNE5'],pay-to-pubkey-hash
2751645,76a9148aff1469ed537c4bf1cd4340f6a58c287c21bfd488ac,4e3ba763e95692942d536c3ea0a78e5a8bef5ebb04fc04ceea5a2debf4218283,['1DfwpiyeE4RCCzyGvX5dGMbMRHbsDvioMc'],pay-to-pubkey-hash
