value,script,spent_by,addresses,script_type
12200795,76a914205bdfa9b9d4afc442a57800e9b49cbc18a80e8a88ac,c14a5d63bda0fca137c731cf6315ef38b658588c37455cc9ab9370207f88f820,['13x6gdmqRPaFAdNLkuRaMs4pzrE84B2KRN'],pay-to-pubkey-hash
5848606,76a914a3af9ffd8f261ae3b19a9b64cc6a4d220bbd65e888ac,3c137647d7444590e11e23419fae8be09d58904d334b0f8adc0bcac557af3310,['1FvVXuUQJ3aVp4tkeFxahppQNQgoXivXom'],pay-to-pubkey-hash
10182359,76a91472bdaba0564eef036ede431b6961e25ee3bf16f288ac,a8fb114c33cc4a545d9c7194ef6bab451cfebdba995c3c16d24255a5b0c39d79,['1BThFQD8eZvpU6CGoKTYLxEjNwFeZYRJBk'],pay-to-pubkey-hash
51383047,76a91453d043d00fd07852c3a3b00dd8c061d8b4066ef888ac,4cbd3f8f3cf2204a94b87d09ed61dfc9aa2984b436da5984ab1dda52f57c0b06,['18eAaRPGLPtrT9hGBFET6MEMCqKXVFyzZB'],pay-to-pubkey-hash
10398647,76a91432847ca7422a689eb01f90ae0d34ba3e05b2fefa88ac,a412027dd62fe85d06c630d5cc79fdf6959adee5b1ae0a30951be1b0dfd7cf2d,['15c7VwndxhjSJLwdW6okBWXPbULVG1AECA'],pay-to-pubkey-hash
24122851,76a91482d81d3a6fba5da32183d852437cc7af4338b4cb88ac,fd25d8f5a200c1cc1cd8ce3791712e9b867b026795060b235420be654fee4f2b,['1CvqjpD5UsBHpS8LcnoMS4iAHZTYC8wpLy'],pay-to-pubkey-hash
3885877,76a91409758f1f77a1c37f0fe0e8176e95f1e6548d4cbb88ac,3d493abeb68f08c3f412b18ff2e23879595ef43367ace3df2e3009d6b94d3014,['1s1ushZSETjKapQ3TUzkppZpZRSdFEVno'],pay-to-pubkey-hash
5336846,76a9148050cbc0aa74a49a3b986acc42f694ff479cd8bc88ac,2259f930f123c30576a8369007e5a01bd70a9f18a7e7fd17bef4040accc18203,['1ChUHMScBqFYXMwNnPK6xMyJ4gDn6fUoWd'],pay-to-pubkey-hash
5339947,76a9142fc62937937b1a5a519967bdf6ea45fadebdac0288ac,c63eb96278e74e30b3d6b3cbc829a696592996bc73f855e4393c7b36e59cc1f9,['15Mc9V587WvkXjhHz33k4Kq1r7VXmFZorx'],pay-to-pubkey-hash
5530130,76a9149fd5ce70f9e48467156cc39120a17d53e9e00d3a88ac,35366481865d3ba89f8ebf8adbd3b3d5e0d5dcd2202291bc8d468e5b0a9b2c13,['1Fa8a2o4edmf532WdqEFgErRvhWeBJX4bo'],pay-to-pubkey-hash
6800403,76a9146b977ac80d49cf6289258d44487120084211a55b88ac,4c81a4b52d63f611b38ad6793dfe8e0b1bb03602d9bf48fe1d4262bf24a10b9c,['1AotmWpBFZstAghKmgZx4Gtm3EdAHpiWsX'],pay-to-pubkey-hash
11781736,76a91449a63e89766cbef679e7d5d37e0fae321f9f5b3c88ac,dafb16baad65a79ed79356815366501ec6c73b32411da919f21a6cbec595ad84,['17iRUrppgQyyuzS3S68TzEPFqPWfm1EZJE'],pay-to-pubkey-hash
4803849,76a9146fb43169f39a7bccbd50cf75206b9ac3bbde0ca388ac,3cdd9919cfda6d50a80e3863f9c89c11518cb160e4fa1e3fb511fd5d7ffd37c7,['1BBdsKnc5Ji3zrNuPiyYvPgzMLDUZDsbTC'],pay-to-pubkey-hash
5094811,76a9147f9df3cb9a59860a7cc61e96dfeac059c45541e488ac,e183f63357fde91426d5c612454534ebcf042ac49337aaf65a578609e67dbdeb,['1Cdn35nKasRNLTEk2BHe2Jtaa3RrwyCZPk'],pay-to-pubkey-hash
7120211,76a9141129760dcf704cb8e34ead425100858c51eebdef88ac,8f3e64a6c22c3a09fee943e6db7b212a40eab6d62b96a5b50a07d1f7ddaa4bca,['12ZkA2sKUyb2XX2y3P73WXEKmvhRKpjddS'],pay-to-pubkey-hash
33813681,76a91421baa80c1a55005178a9d1d53919f2406488f5b888ac,fde3903e96a26d7926ae2d561a35db8c640bcc7b4316ff26df97c81b42dbecec,['145LuSvCbMUoGd61nRJMXpBWu1Q6Z5zp9b'],pay-to-pubkey-hash
10041590,76a914c7ddb546d9d540f467cd6d5931858c91c6c2dff188ac,c64ac19d0fc6e3ce3be3aeac0675397176c16f4cb617eb101c0f2745ce670da2,['1KDo4izQAszzHPFmL3LEt1Z8UQ2489hVFL'],pay-to-pubkey-hash
11222516,76a914c2b953d0c1c6a11bcda8150550bacaea1042e95e88ac,e389f82a73c346a52cb29affe38fb557cfb1a57c4430324178582fa8ad474361,['1Jkc6zMcNpVz2XPkt9bNG9V1Vyew79WqUb'],pay-to-pubkey-hash
10596382,76a91474d7ba4fb2029b2521cdda16d5172cb83125418a88ac,,['1BeopHJpJ7ag1bhCY8PyezkzWemnkUqcRV'],pay-to-pubkey-hash
10107520,76a914888ab704396ad7f78a05d87b491097dc2711430588ac,d53f30238383b990b1105a58a4491317b0e5cde17630ee879defb39730e505a9,['1DSy5AqxdFFAPhzgfNZqnQrzWVLFFYcxAH'],pay-to-pubkey-hash
50276831,76a914b5e4922ec53673fec9592e2511a4cb02f0deaf7a88ac,d53f30238383b990b1105a58a4491317b0e5cde17630ee879defb39730e505a9,['1Ham87ebKtg3QrvyJpEmtsTL3PCqp5eyra'],pay-to-pubkey-hash
12520176,76a914c4d637788474fb342600bb6a5a56c0579f137df588ac,d4f510b7bab6430cedb5a148f883f281d1bf5796ec0336d27cf5b6c6bd4345a1,['1Jwn4dpWE5jdmpTupmxi2s14bavbMMMBn1'],pay-to-pubkey-hash
7134106,76a914e8589d3f7ed9a93bb0107e1d9221a630e4eb3af588ac,51d38d661d4a5ee1f23fdfd6c4f49a456e096f5c736bd5a35f50edc85033369d,['1NBXvXnG1V7unk3e1kQukA36U4C2afYfSi'],pay-to-pubkey-hash
4072334,76a91476a29ab98cc74789ae533af5d3692d4d3b39962c88ac,b67bc6884b49f690d967f9d5c3cdf6b2b3d710a1239ab0a2dad561db83174bc9,['1BpHXb4o5PZJ5isH7A4xbw1K59xVHAoJed'],pay-to-pubkey-hash
10647349,76a914840676abd65d2c015697aece6f6a02307468476488ac,164fee60254c73c3ba83f5c885dd8ec725a0cb2fba0a8eed745f19dc80e064db,['1D35wRDph8hhp3KpXJ2T28yCkN8NUmnZ3J'],pay-to-pubkey-hash
10543829,76a914815bb5c464737b276b88382a789b624640b13e1588ac,38f69ac58b4c0cc4b6ecf1fd84838674ae2d0e588457f698a678a9f150702eef,['1Cnz2sVd9P9c5A29rAuVsKygbwNSfjBnZV'],pay-to-pubkey-hash
