value,script,spent_by,addresses,script_type
1000000,76a9144cfc905b32b30a48fda9d0c888246e0e8225105988ac,49d925df7af0a17dc0f123b6155e8b88f7db02df09e5cbf43a8ac8781c387f65,['1824v2WGqWQ9qVXVD4UC18yizjWUZPy9WA'],pay-to-pubkey-hash
1000000,76a914be93942a48621a253b9f0cf9bb013dd5dc16b6b288ac,69b8ac4ffe4a6535f3d29e5028fab144267274f2ea592f26e6dc76cec6369bc7,['1JNgBQEGZo44F4AN2FBezJTMtRgrdiifxA'],pay-to-pubkey-hash
1000000,76a914f8985dc0f125d4310ede9fc6c8346ebd8b55931f88ac,457c96a821f6e7f3ba4ad6ee6d94933faf2ce803f9e06f8471494dc0d1821bbc,['1PfT7AZduwCkQnEaMnu6Ks8UhETpM2UzEM'],pay-to-pubkey-hash
1000000,76a9149cc71ab316a0f419decfd634cc7e824ccd9a527988ac,1fcd7d085d40b4ee67deffb721c8811388897fbd3ce3a28c519e2b7e73d06c14,['1FHxvwCfFz3B1VZSAQa71qWGyDbxdfamh4'],pay-to-pubkey-hash
1000000,76a9143a8459bad484dc25b7aff3ffb26fe2024f73a70188ac,4707abbcc9ecbbe3f3c7731baf3bf8b7eca9e78830cd6b663c5867aa656b5ed8,['16LQk133nd1GjxdQCkqwCbHNKRhcrcYKRr'],pay-to-pubkey-hash
3000000,76a9144065b74d11c2fb92d43ea4e7673e1194405a71cf88ac,0b691b44c265c31ff157cc0ea550f7f9810b1582deb2331efb27d69d4fc64fce,['16sW6dYeWFbKLqoF28F2ZRSYzyz4J9Q45L'],pay-to-pubkey-hash
1000000,76a914f4b99b9147350e8af2dfc59467772471f7e9204688ac,89a9b006764e29e1836139f29cfc14d0325b6d469111f273d538e9d0882a5f30,['1PJzE4B1N1YT1q26AQrTpAEXWrA2LomLtx'],pay-to-pubkey-hash
2000000,76a914562b7f35f47559717ce84f8849204712f8d00ba588ac,f2563c34bff7b7933191b8f98cbae241434b7fca4d8c51e58559245712a80158,['18rdDiYHDAnuq6xrDTkauAs24De32pgaw7'],pay-to-pubkey-hash
1000000,76a9143f9520dc8df0a6503efd884a2ff39b88100066e588ac,69b8ac4ffe4a6535f3d29e5028fab144267274f2ea592f26e6dc76cec6369bc7,['16oCDhwJ9y9a7boHorereKqWRhNdsQptoN'],pay-to-pubkey-hash
1000000,76a9148c1f692bc9098596465d6f0959265a26efa4f79688ac,e8bb5bf800c267c392987b6da9109e0b1c5e05e9f52c45679f953e375ed714ed,['1DmuEKUkzcQMbuYjeFQZ4HX1K4yiFqg1JH'],pay-to-pubkey-hash
2000000,76a9148af9477e89eafd485743e3d5ba8d909e921052f688ac,412f48235974f297417d4c1e43f4709428fe5743788901a5fa7bd2b0964f0965,['1Dfpshcc9M3E14hYFuhUPbwVzRvYnEnHzQ'],pay-to-pubkey-hash
5000000,76a9142c2dace2c3db3177d5003ed7e1e002c4e1eabd4588ac,56054aab51b6db74348cd72469c51c70505c2c062badc040596a9a92f58b813e,['152bT2579fvw5ys3aSQrFZrp1GUypgXr1m'],pay-to-pubkey-hash
1000000,76a9140dc0e34ce4e3bdfb9aad912890a2aad374d5ee0388ac,,['12FiracQVQ7hMj86NAVoLGaDK25QFudngq'],pay-to-pubkey-hash
1000000,76a91463240c88dd5273fd1d8a4b9e8a90cce4f6ba786588ac,36eab78be748994960986204e3b965d85e57e97c76ccf47cc95c3754573bb480,['1A3D5ibKX3U4NcTwvwAzgbuhcHTGgA3UPQ'],pay-to-pubkey-hash
1000000,76a914226162e288dd5431144e2dba09efc4cd89c6797888ac,c86a4c9e5d53aed5198f2207bbb196962f7917ebca4c50f3c22e32ed660dc6e7,['148ne3Ff2xVQrTFqPHm6YkMTLKW6aKJukK'],pay-to-pubkey-hash
1000000,76a914de40213a090cc7cf66717e72298178115323c99788ac,cf9fc292ee2fa858387e88736781cc20ebfa151afaefcad75b82da5b4fb20077,['1MG9qQLgfiqpSoZWBEAErDZerXugQ6J8h6'],pay-to-pubkey-hash
1000000,76a914c88e751cf744109e96a16c1a0f9b830803f0188a88ac,3de9a0300b6ad08b1a30908849ee04f6bbdbe82f1ca90710c906d9506f7f079a,['1KHSoV833DzrMBFDrSNFJf6ZbCFF3MzhCf'],pay-to-pubkey-hash
1000000,76a91426c98766ec7339585c959766d67fd2738c91c08188ac,b187f11e3d2a22726145702c1f8c8b1a5415b0d421c22fed4e3d759f19f36d92,['14Y66mK62MfsspSbbead1ivksyqXCoyG9o'],pay-to-pubkey-hash
1000000,76a914c8c70b0ccdebcbe5f574ea88891b61842b030f1188ac,8aae112e795609655cdc9b8608920df0884807886f4eb1132a7fd9352feadab5,['1KJcb8QBKTmatEdY94nHGaKNntXjCRuGJa'],pay-to-pubkey-hash
2000000,76a914bf6bab53f6a7279a3347a35acd5af9277d17ce3688ac,09d65ef3ff3bf27ebfff524b0e98ef5707aabebf18c7b06ed75613d408ce7651,['1JT93dZ9Ygzv5UKD3osasfp1yWho7HiDBY'],pay-to-pubkey-hash
